path,label
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_649_aug_2.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_187_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_634_aug_1.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_327_aug_0.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/1FS1ZJ67H9.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_350_aug_4.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/03235.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_164_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/00NDQUECJA.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_518_aug_0.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2M3VGIC85F.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_507_aug_0.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2G3DT6XO20.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_514_aug_4.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_79_aug_1.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_274_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0HSKZ89627.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_507_aug_2.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_329_aug_4.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_152_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_203_aug_4.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_150_aug_0.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/03345.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_115_aug_1.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/1U2IOMG6X4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_113_aug_2.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/03CRFQ82RO.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_376_aug_2.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/1A48QAD86H.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_320_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_690_aug_2.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/1A4A8R31KA.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2RSM0AHUZ3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0W3TT6RD1H.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/02355.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_129_aug_2.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_135_aug_0.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_349_aug_2.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0U6U6ADFSU.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_8_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0E51NEIREP.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0M54937WMO.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0WO53Z9WD6.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_397_aug_2.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_104_aug_1.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2DWX1QRY75.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/1GT1OQJBO3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0V5YPD9MZ5.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2DRS6D5VY2.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/3A5YFDTDRI.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/01452.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_474_aug_0.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_151_aug_0.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_458_aug_3.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_559_aug_2.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_456_aug_1.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_379_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/03978.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_329_aug_3.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_427_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_42_aug_2.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_338_aug_1.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/00029.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0VQ8UCU5R5.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_370_aug_4.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/1HUC6KEQDN.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_450_aug_0.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_10_aug_3.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_321_aug_1.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_189_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0WJGUQT23Y.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/3GNWHXYUYK.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_453_aug_4.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_327_aug_0.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/03646.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/02847.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0HNOXY87MA.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_441_aug_0.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_519_aug_0.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_290_aug_2.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_416_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_208_aug_2.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/00590.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/00935.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/00244.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_140_aug_1.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_201_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_261_aug_1.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_308_aug_1.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/00714.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_678_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/1OBMV9AQ2C.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_294_aug_2.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_220_aug_3.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/03806.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0CV4U0KD5Y.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_496_aug_3.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/02832.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/01UROTRG1Y.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/00789.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_129_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_169_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/03269.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_421_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_596_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/01522.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/04030.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_131_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/1Y3QCX9S6L.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_6_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/02085.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_73_aug_2.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_89_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/03342.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_178_aug_1.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/1UHJBYUJT5.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_493_aug_2.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/1IWG9U9LNO.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_291_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_40_aug_2.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/03321.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/00996.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2TJK3XUFDS.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0CJ704HU19.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_53_aug_1.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/1AHRHBIH1V.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0KNK6MA16Z.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/01126.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2PEBY6F5P9.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0LGH2T6QUR.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_34_aug_2.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_460_aug_0.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_283_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0WLR0GS5X4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2YZ125GTAB.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/1GZT9O2RIA.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2HS80OQ6X9.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0H9IEK046U.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_693_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_35_aug_1.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/00736.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_135_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/03909.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/02695.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/02319.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/02214.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_466_aug_0.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2I1CFSK63H.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_691_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_670_aug_1.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_310_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_571_aug_0.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_138_aug_1.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_393_aug_0.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/00667.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2ZK4AVD0ZX.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_402_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0Y4DXPM3H1.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_111_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_76_aug_3.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_340_aug_1.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_69_aug_1.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/1JG2D580KF.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_241_aug_2.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/01198.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_189_aug_2.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/01643.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_84_aug_3.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_336_aug_1.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/1X2T0ZBNXN.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/02543.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0C2FYSHQ8D.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0C824V7N5P.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_48_aug_3.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/00060.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_565_aug_1.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0K6ELBC035.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_222_aug_3.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/01058.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_590_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_324_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_586_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_1_aug_1.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_588_aug_1.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/02391.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/3EIEGRU7YB.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/03031.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2GQLVBSE57.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/00557.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/03602.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_195_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/02104.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/02952.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_180_aug_0.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/03555.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_322_aug_0.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_545_aug_0.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_91_aug_1.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2GK9DHVZUS.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_206_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_306_aug_2.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_442_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/03827.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_557_aug_3.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_427_aug_0.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/02446.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/02246.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2P7AJI5442.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/00544.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_151_aug_0.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_2_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_239_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_149_aug_1.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_268_aug_4.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_433_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/0ZIC3C6L3R.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_34_aug_3.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_438_aug_2.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/fake_17_aug_3.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Fake/2MIVUQ1R1G.jpg,Fake
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/real_160_aug_2.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/00782.jpg,Real
/kaggle/input/stylegan-and-stylegan2-combined-dataset/Final Dataset/Real/02068.jpg,Real
